pasta	nome	bytes	modificado	url
Parte 2/Pet16229	00145 Peticao - Peticao_2be7298f.pdf	111733	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00145 Peticao - Peticao_2be7298f.pdf
Parte 2/Pet16229	00020 Comunicacao assinada - Mandado 37862026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_a30c1cc7.pdf	212494	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00020 Comunicacao assinada - Mandado 37862026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_a30c1cc7.pdf
Parte 2/Pet16229	00080 Recibo de peticao eletronica - Recibo de Peticao Eletronica _47f7841d.pdf	117289	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00080 Recibo de peticao eletronica - Recibo de Peticao Eletronica _47f7841d.pdf
Parte 2/Pet16229	00100 Documentos comprobatorios - Documentos comprobatorios_fc7eb1ee.pdf	216274	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00100 Documentos comprobatorios - Documentos comprobatorios_fc7eb1ee.pdf
Parte 2/Pet16229	00095 Recibo de peticao eletronica - Recibo de Peticao Eletronica _d23c085d.pdf	117150	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00095 Recibo de peticao eletronica - Recibo de Peticao Eletronica _d23c085d.pdf
Parte 2/Pet16229	00155 Procuracao - Procuracao_8b7b3d01.pdf	435924	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00155 Procuracao - Procuracao_8b7b3d01.pdf
Parte 2/Pet16229	00159 Comunicacao assinada - Mandado 55302026. Mandado de intimacao despachodecisao_SEJ_94411468.pdf	253651	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00159 Comunicacao assinada - Mandado 55302026. Mandado de intimacao despachodecisao_SEJ_94411468.pdf
Parte 2/Pet16229	00043 Peticao - Peticao_2d8c6b7b.pdf	1198163	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00043 Peticao - Peticao_2d8c6b7b.pdf
Parte 2/Pet16229	00150 Peticao - Peticao_09a94204.pdf	307550	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00150 Peticao - Peticao_09a94204.pdf
Parte 2/Pet16229	00110 Peticao - Peticao_edf61068.pdf	1402303	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00110 Peticao - Peticao_edf61068.pdf
Parte 2/Pet16229	00025 Comunicacao assinada - Mandado 37802026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_a2076378.pdf	212422	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00025 Comunicacao assinada - Mandado 37802026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_a2076378.pdf
Parte 2/Pet16229	00091 Documentos comprobatorios - Documentos comprobatorios_20ca7c21.pdf	359433	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00091 Documentos comprobatorios - Documentos comprobatorios_20ca7c21.pdf
Parte 2/Pet16229	00017 Comunicacao assinada - Mandado 37892026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_b7d343d1.pdf	212656	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00017 Comunicacao assinada - Mandado 37892026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_b7d343d1.pdf
Parte 2/Pet16229	00140 Peticao - Peticao_bb7eed43.pdf	272732	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00140 Peticao - Peticao_bb7eed43.pdf
Parte 2/Pet16229	00024 Comunicacao assinada - Mandado 37902026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_9ace9e4d.pdf	212372	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00024 Comunicacao assinada - Mandado 37902026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_9ace9e4d.pdf
Parte 2/Pet16229	00024 Comunicacao assinada - Oficio 144092026. Determinacao cumprimento despachodecisao_Relator_444f8e4d.pdf	206935	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00024 Comunicacao assinada - Oficio 144092026. Determinacao cumprimento despachodecisao_Relator_444f8e4d.pdf
Parte 2/Pet16229	00131 Vista a PGR - Vista a PGR_fa7f0d26.pdf	565202	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00131 Vista a PGR - Vista a PGR_fa7f0d26.pdf
Parte 2/Pet16229	00041 Procuracao - Procuracao_77f9df6a.pdf	3520521	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00041 Procuracao - Procuracao_77f9df6a.pdf
Parte 2/Pet16229	00139 Recibo de peticao eletronica - Recibo de Peticao Eletronica _dfb04a31.pdf	117124	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00139 Recibo de peticao eletronica - Recibo de Peticao Eletronica _dfb04a31.pdf
Parte 2/Pet16229	00071 Procuracao - Procuracao_31fe511f.pdf	5737102	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00071 Procuracao - Procuracao_31fe511f.pdf
Parte 2/Pet16229	00099 Peticao - Peticao_1c676880.pdf	933079	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00099 Peticao - Peticao_1c676880.pdf
Parte 2/Pet16229	00038 Procuracao - Procuracao_a8fb8323.pdf	261036	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00038 Procuracao - Procuracao_a8fb8323.pdf
Parte 2/Pet16229	00058 Documentos comprobatorios - Documentos comprobatorios_f9a53714.pdf	3798637	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00058 Documentos comprobatorios - Documentos comprobatorios_f9a53714.pdf
Parte 2/Pet16229	00002 Documento comprobatorio - Documento comprobatorio_e22d62e1.pdf	7699958	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00002 Documento comprobatorio - Documento comprobatorio_e22d62e1.pdf
Parte 2/Pet16229	00123 Recibo de peticao eletronica - Recibo de Peticao Eletronica _39616192.pdf	117148	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00123 Recibo de peticao eletronica - Recibo de Peticao Eletronica _39616192.pdf
Parte 2/Pet16229	00146 Procuracao - Procuracao_5f323c57.pdf	101216	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00146 Procuracao - Procuracao_5f323c57.pdf
Parte 2/Pet16229	00074 Peticao - Peticao_dbf07e93.pdf	817266	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00074 Peticao - Peticao_dbf07e93.pdf
Parte 2/Pet16229	00130 Certidao - Gerencia de Processos Originarios Criminais _1416cc0a.pdf	190368	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00130 Certidao - Gerencia de Processos Originarios Criminais _1416cc0a.pdf
Parte 2/Pet16229	00137 Recibo de peticao eletronica - Recibo de Peticao Eletronica _4b0c56eb.pdf	117154	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00137 Recibo de peticao eletronica - Recibo de Peticao Eletronica _4b0c56eb.pdf
Parte 2/Pet16229	00059 Recibo de peticao eletronica - Recibo de Peticao Eletronica _6aafda1a.pdf	117224	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00059 Recibo de peticao eletronica - Recibo de Peticao Eletronica _6aafda1a.pdf
Parte 2/Pet16229	00056 Recibo de peticao eletronica - Recibo de Peticao Eletronica _f954e2de.pdf	117178	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00056 Recibo de peticao eletronica - Recibo de Peticao Eletronica _f954e2de.pdf
Parte 2/Pet16229	00054 Peticao - Peticao_dd1dfe4f.pdf	463898	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00054 Peticao - Peticao_dd1dfe4f.pdf
Parte 2/Pet16229	00126 Documentos comprobatorios - Documentos comprobatorios_b638e382.pdf	3511922	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00126 Documentos comprobatorios - Documentos comprobatorios_b638e382.pdf
Parte 2/Pet16229	00035 Peticao - Peticao_e7b527c3.pdf	261231	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00035 Peticao - Peticao_e7b527c3.pdf
Parte 2/Pet16229	00013 Recibo de peticao eletronica - Recibo de Peticao Eletronica _0d201d39.pdf	117126	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00013 Recibo de peticao eletronica - Recibo de Peticao Eletronica _0d201d39.pdf
Parte 2/Pet16229	00031 Despacho - Despacho_326f9fdf.pdf	78770	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00031 Despacho - Despacho_326f9fdf.pdf
Parte 2/Pet16229	00032 Certidao - Gerencia de Processos Originarios Criminais _f398a539.pdf	190040	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00032 Certidao - Gerencia de Processos Originarios Criminais _f398a539.pdf
Parte 2/Pet16229	00061 Recibo de peticao eletronica - Recibo de Peticao Eletronica _296ca086.pdf	117148	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00061 Recibo de peticao eletronica - Recibo de Peticao Eletronica _296ca086.pdf
Parte 2/Pet16229	00012 Peticao - Peticao_bbb63d65.pdf	232608	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00012 Peticao - Peticao_bbb63d65.pdf
Parte 2/Pet16229	00072 Procuracao - Procuracao_cc6d2eab.pdf	223486	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00072 Procuracao - Procuracao_cc6d2eab.pdf
Parte 2/Pet16229	00148 Peticao - Peticao_37809b79.pdf	218454	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00148 Peticao - Peticao_37809b79.pdf
Parte 2/Pet16229	00090 Peticao - Peticao_d8e72574.pdf	1095545	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00090 Peticao - Peticao_d8e72574.pdf
Parte 2/Pet16229	00128 Recibo de peticao eletronica - Recibo de Peticao Eletronica _3a09f5ac.pdf	117225	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00128 Recibo de peticao eletronica - Recibo de Peticao Eletronica _3a09f5ac.pdf
Parte 2/Pet16229	00112 Peticao - Peticao_dfc94b4a.pdf	607828	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00112 Peticao - Peticao_dfc94b4a.pdf
Parte 2/Pet16229	00026 Comunicacao assinada - Mandado 37812026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_1897477b.pdf	212410	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00026 Comunicacao assinada - Mandado 37812026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_1897477b.pdf
Parte 2/Pet16229	00084 Peticao - Peticao_e5b04968.pdf	171681	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00084 Peticao - Peticao_e5b04968.pdf
Parte 2/Pet16229	00136 Peticao - Peticao_2563a080.pdf	587776	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00136 Peticao - Peticao_2563a080.pdf
Parte 2/Pet16229	00051 Peticao - Peticao_d5294f5f.pdf	463391	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00051 Peticao - Peticao_d5294f5f.pdf
Parte 2/Pet16229	00097 Despacho - Despacho_45d635d0.pdf	86982	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00097 Despacho - Despacho_45d635d0.pdf
Parte 2/Pet16229	00011 Vista a PGR - Vista a PGR_d6c3438b.pdf	565201	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00011 Vista a PGR - Vista a PGR_d6c3438b.pdf
Parte 2/Pet16229	00076 Documentos comprobatorios - Documentos comprobatorios_4e7042dc.pdf	1469988	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00076 Documentos comprobatorios - Documentos comprobatorios_4e7042dc.pdf
Parte 2/Pet16229	00044 Recibo de peticao eletronica - Recibo de Peticao Eletronica _1cd808a7.pdf	117151	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00044 Recibo de peticao eletronica - Recibo de Peticao Eletronica _1cd808a7.pdf
Parte 2/Pet16229	00122 Peticao - Peticao_e4f4a040.pdf	245918	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00122 Peticao - Peticao_e4f4a040.pdf
Parte 2/Pet16229	00028 Peticao - Peticao_c8f0944a.pdf	139151	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00028 Peticao - Peticao_c8f0944a.pdf
Parte 2/Pet16229	00062 Peticao - Peticao_dc47095c.pdf	196510	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00062 Peticao - Peticao_dc47095c.pdf
Parte 2/Pet16229	00116 Vista a PGR - Vista a PGR_db9a3bea.pdf	565202	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00116 Vista a PGR - Vista a PGR_db9a3bea.pdf
Parte 2/Pet16229	00034 Recibo de peticao eletronica - Recibo de Peticao Eletronica _55f0d653.pdf	117152	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00034 Recibo de peticao eletronica - Recibo de Peticao Eletronica _55f0d653.pdf
Parte 2/Pet16229	00127 Documentos comprobatorios - Documentos comprobatorios_e49dd4cf.pdf	3332939	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00127 Documentos comprobatorios - Documentos comprobatorios_e49dd4cf.pdf
Parte 2/Pet16229	00004 Documento comprobatorio - Documento comprobatorio_659f08b1.pdf	4645751	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00004 Documento comprobatorio - Documento comprobatorio_659f08b1.pdf
Parte 2/Pet16229	00050 Certidao_47d7a936.pdf	293949	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00050 Certidao_47d7a936.pdf
Parte 2/Pet16229	00046 Peticao - Peticao_303317ec.pdf	216439	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00046 Peticao - Peticao_303317ec.pdf
Parte 2/Pet16229	00010 Despacho - Despacho_cd8150f3.pdf	83537	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00010 Despacho - Despacho_cd8150f3.pdf
Parte 2/Pet16229	00033 Peticao - Peticao_a3f8946a.pdf	1950105	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00033 Peticao - Peticao_a3f8946a.pdf
Parte 2/Pet16229	00037 Peticao - Peticao_ed6b28eb.pdf	274583	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00037 Peticao - Peticao_ed6b28eb.pdf
Parte 2/Pet16229	00063 Procuracao - Procuracao_09eda654.pdf	1288011	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00063 Procuracao - Procuracao_09eda654.pdf
Parte 2/Pet16229	00147 Recibo de peticao eletronica - Recibo de Peticao Eletronica _aadba8bc.pdf	117186	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00147 Recibo de peticao eletronica - Recibo de Peticao Eletronica _aadba8bc.pdf
Parte 2/Pet16229	00075 Documentos comprobatorios - Documentos comprobatorios_106b5d7d.pdf	103151	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00075 Documentos comprobatorios - Documentos comprobatorios_106b5d7d.pdf
Parte 2/Pet16229	00057 Peticao - Peticao_0a52682f.pdf	111654	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00057 Peticao - Peticao_0a52682f.pdf
Parte 2/Pet16229	00064 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c28cddda.pdf	117192	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00064 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c28cddda.pdf
Parte 2/Pet16229	00078 Documentos comprobatorios - Documentos comprobatorios_cb419e3c.pdf	1156509	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00078 Documentos comprobatorios - Documentos comprobatorios_cb419e3c.pdf
Parte 2/Pet16229	00053 Recibo de peticao eletronica - Recibo de Peticao Eletronica _1db8f477.pdf	117178	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00053 Recibo de peticao eletronica - Recibo de Peticao Eletronica _1db8f477.pdf
Parte 2/Pet16229	00065 Certidao - Gerencia de Processos Originarios Criminais _cf255302.pdf	270949	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00065 Certidao - Gerencia de Processos Originarios Criminais _cf255302.pdf
Parte 2/Pet16229	00020 Comunicacao assinada - Oficio 144052026. Determinacao de diligencias_Relator_e2525ca0.pdf	197592	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00020 Comunicacao assinada - Oficio 144052026. Determinacao de diligencias_Relator_e2525ca0.pdf
Parte 2/Pet16229	00103 Documentos comprobatorios - Documentos comprobatorios_da396f36.pdf	136716	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00103 Documentos comprobatorios - Documentos comprobatorios_da396f36.pdf
Parte 2/Pet16229	00055 Procuracao - Procuracao_af106c27.pdf	4111884	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00055 Procuracao - Procuracao_af106c27.pdf
Parte 2/Pet16229	00162 Recibo de peticao eletronica - Recibo de Peticao Eletronica _8a150bfe.pdf	117123	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00162 Recibo de peticao eletronica - Recibo de Peticao Eletronica _8a150bfe.pdf
Parte 2/Pet16229	00092 Documentos comprobatorios - Documentos comprobatorios_02c43d6b.pdf	425583	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00092 Documentos comprobatorios - Documentos comprobatorios_02c43d6b.pdf
Parte 2/Pet16229	00024 Comunicacao assinada - Mandado 37832026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_31752e34.pdf	213070	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00024 Comunicacao assinada - Mandado 37832026. Mandado de Intimacao _PF_Relator (medidas) _ ALM_31752e34.pdf
Parte 2/Pet16229	00088 Despacho - Despacho_39749266.pdf	87009	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00088 Despacho - Despacho_39749266.pdf
Parte 2/Pet16229	00106 Documentos comprobatorios - Documentos comprobatorios_37cccfcc.pdf	433998	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00106 Documentos comprobatorios - Documentos comprobatorios_37cccfcc.pdf
Parte 2/Pet16229	00069 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e4b999c7.pdf	117122	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16229/00069 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e4b999c7.pdf
Parte 2/Pet16346	00032 Recibo de peticao eletronica - Recibo de Peticao Eletronica _cef3d31a.pdf	117203	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16346/00032 Recibo de peticao eletronica - Recibo de Peticao Eletronica _cef3d31a.pdf
Parte 2/Pet16346	00025 Decisao monocratica - Decisao Interlocutoria_3258c6c1.pdf	191901	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 2/Pet16346/00025 Decisao monocratica - Decisao Interlocutoria_3258c6c1.pdf
